CERT,STNAME,DOCKET,ACTIVE,ADDRESS,ASSET,CITY,COUNTY,DEP,INACTIVE,NAME,NEWCERT,ROA,ROAQ,ROE,ROEQ,ZIP
18630,Illinois,10078,0,2000 West Court Street,212110,Kankakee,Kankakee,189809,1,MainSource Bank of Illinois,5766,-1.430884602,0.18,-17.07,2.09,60901
18633,Colorado,10007,0,130 North Third Street,30369,Sterling,Logan,25576,1,Colorado Community First National Bank,14297,1.458970405,1.35,16.23,14.63,80751
18638,Georgia,0,0,110-12 Hinson Street,19154,Hazlehurst,Jeff Davis,15197,1,Jeff Davis Bank,16783,2.600697508,2.1,13.96,10.69,31539
18642,Kansas,0,0,83rd And Somerset Drive,97332,Prairie Village,Johnson,89559,1,Kansas National Bank and Trust Company,4800,0.824903458,0.95,15.72,17.55,66208
18655,Wisconsin,0,0,2255 Calhoun Road,22005,Brookfield,Waukesha,19843,1,Independence Bank Brookfield,10009,0.261231224,0.26,4.01,4.01,53005
18688,Maryland,0,0,1700 Elton Road,131070,Hillandale,Montgomery,117624,1,The Central National Bank of Maryland,9702,1.266244863,1.32,18.21,19.22,20903
18696,Georgia,0,0,Main Street,,Augusta,Richmond,,1,Metropolitan State Bank,868,,,,,30904
18697,Texas,0,0,125 South Austin Street,24882,Tulia,Swisher,22451,1,First State Bank,14562,-0.449050779,-0.45,-4.78,-4.78,79088
18705,Minnesota,12574,0,125 First Street South,65740,Montgomery,Le Sueur,48899,1,First National Bank of Montgomery,1399,4.26244977,8.48,25.75,44.88,56069
18709,Texas,0,0,401 North Third Street,45228,Temple,Bell,44972,1,Texas Bank and Trust of Temple,3101,0.245780937,0.25,493.62,493.62,76501
18715,Florida,0,0,401 South Dixie Freeway,46048,New Smyrna Beach,Volusia,41889,1,"The First Bankers of Volusia County, N.A.",3565,0.721518843,0.72,9.96,9.96,32069
18716,Illinois,0,0,3115 Ridge Road,157019,Lansing,Cook,144067,1,American National Bank of Lansing,3618,0.426342581,0.57,7.06,9.47,60438
17930,Florida,0,0,730 East Strawbridge Avenue,,Melbourne,Brevard,,1,Sun First National Bank of Melbourne,21035,,,,,32901
17940,Florida,0,0,2626 East Oakland Park Boulevard,,Fort Lauderdale,Broward,,1,Century National Bank of Coral Ridge,128,,,,,33306
17942,Connecticut,1277,0,923 Main Street,2527445,Manchester,Hartford,1631801,1,The Savings Bank of Manchester,18261,-5.192097896,-5.19,-67.48,-67.48,6040
17954,Louisiana,0,0,One Lakeside Plaza,169823,Lake Charles,Calcasieu,148643,1,Lakeside National Bank of Lake Charles,4292,1.356565988,1.21,13.51,11.7,70601
17962,Kansas,0,0,Main Street,10137,Eskridge,Wabaunsee,9435,1,Eskridge State Bank,26340,1.455904776,1.46,26.01,26.01,66423
17980,Texas,0,0,2945 Walnut Hill Lane,75456,Dallas,Dallas,69938,1,"Texas Commerce Bank - Northwest, National Association",19135,-1.071352324,-1.07,-19.1,-19.1,75229
17983,Nebraska,12385,0,William Street,44711,Martell,Lancaster,35922,1,The Martell State Bank,5415,2.720832674,2.45,18.83,16.78,68404
17984,Kansas,0,0,Main Street,5278,Hazelton,Barber,4291,1,The Farmer's State Bank,14029,1.374626021,1.33,7.89,8.1,67061
17986,Florida,0,0,200 East Granada Avenue,,Ormond Beach,Volusia,,1,Flagship First National Bank of Volusia County,3590,,,,,32074
18016,New Hampshire,7795,0,35 Main Street,389933,Peterborough,Hillsborough,310381,1,Primary Bank,17992,0.41437628,0.56,5.93,7.5,3458
18018,New Hampshire,7016,0,3 Elm Street,,Somersworth,Strafford,,1,Granite State Savings Bank,17176,,,,,3878
18022,New Hampshire,5465,0,66 Main Street,,Gorham,Coos,,1,Gorham Savings Bank,28946,,,,,3581
18024,Maryland,0,0,110 Congressional Lane,3754914,Rockville,Montgomery,2907275,1,First Union National Bank of Maryland,4885,1.154978923,1.01,7.53,6.36,20852
18032,Wisconsin,0,0,4200 West Brown Deer Road,91675,Brown Deer,Milwaukee,82793,1,The Brown Deer Bank,5350,1.249178172,1.25,19.12,19.12,53217
18037,New Hampshire,12799,0,117 Main Street,80606,Lancaster,Coos,66414,1,The Siwooganock Bank,14134,0.593294076,0.66,6.59,7.17,3584
18039,New Hampshire,0,0,South Main Street,,Hanover,Grafton,,1,Dartmouth Savings Bank,18014,,,,,3755
18044,Florida,0,0,1136 Thomasville Highway,,Tallahassee,Leon,,1,Flagship Peoples Bank of Tallahassee,3567,,,,,32303
18050,Missouri,0,0,Main Street,7161,Liberal,Barton,6739,1,Farmers State Bank of Liberal,19954,-2.079820124,-2.08,-69,-69,64762
18070,Texas,0,0,7600 Burnet Road,127093,Austin,Travis,181575,1,"Texas American Bank/Austin, National Association",27548,-16.38450818,-22.33,0,0,78757
18080,Texas,0,0,Hollister Road And Northwest Freeway,127068,Houston,Harris,121997,1,Allied Fairbanks Bank,24344,-4.617148721,-0.42,-121.71,-23.05,77040
18085,Massachusetts,13178,0,100 Slades Ferry Avenue,603286,Somerset,Bristol,393660,1,Slade's Ferry Trust Company,9712,0.675408148,0.52,7.82,5.97,2726
18087,Colorado,0,0,1800 South Nevada Avenue,48101,Colorado Springs,El Paso,43506,1,"FirstAmerican Bank, National Association",3005,0.072691821,-2,1.01,-24.57,80901
18092,Wisconsin,0,0,101 E. Walworth Avenue,111332,Elkhorn,Walworth,88026,1,"Firstar Bank Lake Geneva, National Association",5308,1.031214184,1.02,12.22,11.81,53121
18102,Massachusetts,0,0,7 Sylvan Street,,Peabody,Essex,,1,Citizens Bank & Trust Co. of Peabody,2596,,,,,1960
18117,Illinois,13705,0,1606 North Harlem Avenue,3172915,Elmwood Park,Cook,2420738,1,Midwest Bank and Trust Company,13675,-12.89603281,-12.9,-312.02,-312.02,60707
18128,Wisconsin,0,0,15525 West National Avenue,34305,New Berlin,Waukesha,28484,1,Independence Bank New Berlin,10009,-0.607567793,-0.61,-7.38,-7.38,53151
18130,Florida,0,0,501 East Church Street,,Dade City,Pasco,,1,Ellis First National Bank of Dade City,18346,,,,,33525
18133,Ohio,0,0,211 Main Street,,Chardon,Geauga,,1,The Geauga County National Bank of Chardon,6561,,,,,44024
18138,Illinois,0,0,900 East Kensington Road,271139,Arlington Heights,Cook,247324,1,NBD Arlington Heights Bank,942,1.749245987,1.88,25.5,27.4,60004
18146,Iowa,0,0,Main Street,8371,Marathon,Buena Vista,7583,1,The Citizens State Bank,230,0.784249462,1.09,9.86,13.02,50565
18157,Missouri,0,0,9269 Lewis And Clark Boulevard,222380,Jennings,St. Louis,192986,1,Landmark North County Bank and Trust Company,20606,1.216342168,1.46,17.84,22.01,63136
18158,Arizona,0,0,3300 North Central Avenue,2321449,Phoenix,Maricopa,1954334,1,United Bank of Arizona,11642,1.009053099,1.01,20.07,20.07,85062
18160,Wyoming,0,0,1800 Carey Avenue,1057950,Cheyenne,Laramie,809089,1,Community First National Bank,3924,1.372910299,1.41,10.96,11.18,82001
18183,Texas,0,0,215 Powers Street,30798,Port Isabel,Cameron,30355,1,Merchants Marine Bank,12508,-5.940628842,-1.9,-173.19,-174.45,78578
18201,Connecticut,10967,0,67 Wall Street,365038,Norwalk,Fairfield,270745,1,Fairfield County Savings Bank,18213,0.495232517,-0.22,5.48,-2.48,6852
18206,Connecticut,0,0,Main Street,,Chester,Middlesex,,1,Chester Savings Bank,13898,,,,,6412
18210,Connecticut,6971,0,211 South Main Street,,Middletown,Middlesex,,1,The City Savings Bank of Middletown,18197,,,,,6457
18217,Georgia,0,0,5008 Buford Highway,,Chamblee,Dekalb,,1,Peachtree Bank and Trust Company,867,,,,,30321
18249,Connecticut,8192,0,Main Street At Broadway,696439,Norwich,New London,594226,1,The Norwich Savings Society,27334,1.244621432,1.32,11.13,11.39,6360
18267,Illinois,10827,0,1301 Waukegan Road,61930,Glenview,Cook,56297,1,Bank of Northern Illinois,3753,0.319147239,0.16,4.03,1.99,60025
18270,Georgia,0,0,515 Mulberry Street,427188,Macon,Bibb,288412,1,"Bank South, Macon",2116,0.332629264,0.32,4.83,4.64,31202
18273,Alabama,0,0,2203 First Avenue North,158502,Pell City,St. Clair,141116,1,The Colonial Bank of East-Central Alabama,21264,2.113631868,2.96,23.91,34.04,35125
17504,New Jersey,0,0,601 North Wood Avenue,,Linden,Union,,1,Community State Bank and Trust Company,550,,,,,7036
17535,Illinois,0,0,104 North Main Street,17911,St. Joseph,Champaign,15625,1,State Bank of St. Joseph,16450,1.214869232,1.43,10.5,12.13,61873
17538,Kentucky,0,0,2600 Second Street,29723,Henderson,Henderson,25732,1,Citizens Bank of Henderson County,2749,1.615843849,1.62,14.65,14.65,42420
17545,Alabama,0,0,South Main Street,68758,Wetumpka,Elmore,63168,1,"The Citizens Bank of Wetumpka, Alabama",2782,0.900099809,0.9,11.28,11.28,36092
17552,Texas,0,0,Fifth Street And Dumas Avenue,21423,Dumas,Moore,19106,1,First National Bank of Dumas,17026,0.807758236,0.81,8.21,8.21,79029
17554,Texas,0,0,350 South First Street,11100,Point,Rains,11263,1,First State Bank,20293,-5.495689655,-16.55,-333.02,0,75472
17561,Florida,0,0,400 North Ashley Street,13359365,Tampa,Hillsborough,9996065,1,NCNB National Bank of Florida,15474,0.171274707,0.39,3.41,7.9,33602
17568,Texas,0,0,620 North Grant Street,155565,Odessa,Ector,139603,1,"Texas Commerce Bank-Odessa, National Association",3263,-0.024739724,0.17,-0.41,2.7,79760
17595,Florida,0,0,1933 East Hillsborough Avenue,,Tampa,Hillsborough,,1,Great American Bank of Tampa,133,,,,,33680
17600,Kansas,0,0,Main Street,12147,Florence,Marion,10827,1,The Florence State Bank,17160,2.169470209,2.17,24.36,24.36,66851
17610,Texas,0,0,11806 Wilcrest Drive,124785,Harris County,Harris,116691,1,"Texas Commerce Bank - Stafford, National Association",3263,0.426447843,0.43,8.04,8.04,77031
17613,Georgia,0,0,401 Carswell Avenue,166756,Waycross,Ware,153219,1,"Bank South, Waycross",2116,0.433999518,0.4,6.77,6.09,31501
17617,Ohio,0,0,1 South Fountain Avenue,,Springfield,Clark,,1,The Springfield Bank,6736,,,,,45501
17620,Rhode Island,0,0,86 South Main Street,,Providence,Providence,,1,Old Stone Savings Bank,19413,,,,,2901
17648,Kansas,0,0,722 Main Street,10686,Ashland,Clark,9583,1,The Citizens State Bank,23099,-0.152298759,-0.33,-1.48,-3.34,67831
17656,Texas,0,0,420 South Main Street,74496,Highlands,Harris,69008,1,Highlands Bank,23220,-0.817056727,-0.82,-11.21,-11.21,77562
17657,Illinois,10255,0,130 East Randolph Street,39183,Chicago,Cook,34950,1,Mid-America National Bank of Chicago,19601,-0.466674074,-0.9,-4.61,-8.79,60601
17665,Florida,0,0,8101 Biscayne Boulevard,46399,Miami,Miami-Dade,45124,1,Miami National Bank,22953,-3.628704302,-10.34,-138.31,-720.23,33138
17666,Texas,0,0,One Tandy Center,389257,Fort Worth,Tarrant,363588,1,"Texas Commerce Bank-Fort Worth, National Association",19135,0.080788439,0.08,1.98,1.98,76101
17678,Arkansas,14333,0,500 West Walnut Street,219371,Rogers,Benton,179769,1,"First Commercial Bank, Rogers",12368,0.768540212,0.91,11.9,15.23,72757
17692,Florida,0,0,1200 North Dixie Highway,,Lake Worth,Palm Beach,,1,"First American Bank of Lake Worth, National Association",18002,,,,,33460
17700,Kansas,0,0,Main Street,14578,Selden,Sheridan,13697,1,The Farmers State Bank,25801,1.361894668,-0.43,21.25,-6.73,67757
17707,Kansas,0,0,7624 State Line,64531,Prairie Village,Johnson,57760,1,The Southgate Bank,4800,0.618820766,-0.07,7.23,-0.79,66208
17726,Kansas,0,0,740 Main Street,59884,Russell,Russell,61903,1,The Home State Bank,4767,-11.92076097,0.55,-349,0,67665
17728,Illinois,0,0,503 North Washington Street,803858,Naperville,Dupage,726581,1,Harris Bank Naperville,16571,1.048626274,1.05,13.4,13.4,60563
17729,Maine,0,0,849 Main Street,,Westbrook,Cumberland,,1,Northeast Bank of Westbrook,4267,,,,,4092
17738,Alabama,0,0,200 West Fort Williams Street,48901,Sylacauga,Talladega,41723,1,SouthTrust Bank of Talladega County,849,1.428671907,1.3,17.78,16.76,35150
17742,Maine,7704,0,199 Main Street,,Biddeford,York,,1,York County Savings Bank,23375,,,,,4005
17753,Texas,0,0,3723 Gulfway Drive,92208,Port Arthur,Jefferson,85130,1,Sabine Bank,18250,-0.512500269,-0.36,-9.16,-6.53,77640
17757,Florida,0,0,1001 20th Place,,Vero Beach,Indian River,,1,Florida National Bank at Vero Beach,3567,,,,,32960
17785,Illinois,0,0,5000 North Elston Avenue,173406,Chicago,Cook,157473,1,First American Bank,3657,2.159154059,2.37,33.22,36.31,60630
17794,Texas,0,0,4215 South Staples Street,121044,Corpus Christi,Nueces,111657,1,Parkdale Bank,5510,0.67364015,0.67,11.52,11.52,78411
17795,Massachusetts,7740,0,800 Boylston Street,1129946,Boston,Suffolk,1081228,1,First Mutual Bank for Savings,2558,-5.261101545,-5.26,0,0,2199
17801,Texas,0,0,715 Center Street,95018,Deer Park,Harris,90233,1,Allied Deer Park Bank,24344,-2.904498758,-2.42,-53.66,-55.05,77536
17815,Tennessee,0,0,Main Street,,Rogersville,Hawkins,,1,First Commerce Bank of Hawkins County,4940,,,,,37857
17823,Florida,0,0,Pine And Washington Streets,65299,Titusville,Brevard,53285,1,Flagship First National Bank of Titusville,21043,1.437902203,1.44,20.14,20.14,32780
17833,Iowa,0,0,200 South 2nd Street,21891,Cherokee,Cherokee,20586,1,The Steele State Bank,25866,-2.351288534,-2.09,-63.07,-40.35,51012
17843,West Virginia,14209,0,1439 Main Street,330205,Princeton,Mercer,298702,1,"One Valley Bank of Mercer County, Inc.",9846,1.051605486,0.68,15.65,9.55,24740
17846,Wisconsin,0,0,1819 University Avenue,176598,Green Bay,Brown,158449,1,University Bank,18694,0.995171449,0.88,14.18,11.95,54308
17876,Florida,0,0,West Highway 98,,Panama City,Bay,,1,Southeast Bank of Panama City,3575,,,,,32401
17885,Pennsylvania,0,0,440-442 Market Street,,Sunbury,Northumberland,,1,Susquehanna Valley Bank and Trust Company,13754,,,,,17801
17889,Missouri,0,0,Highway 160,56243,Nixa,Christian,51139,1,Nixa Bank,17633,0.31320422,0.28,4.45,3.81,65714
17891,Nebraska,0,0,Main Street,8100,Lawrence,Nuckolls,7521,1,Lawrence State Bank,14183,1.01455929,2.47,17.23,40.82,68957
17902,Texas,0,0,8305 East Houston Road,,Houston,Harris,,1,Northeast Bank of Houston,22285,,,,,77028
17915,Florida,0,0,4004 University Boulevard South,7273,Jacksonville,Duval,4609,1,Beneficial Savings Bank of Jacksonville,19360,1.33306672,1.33,4.58,4.58,32216
17919,Florida,0,0,2001 Siesta Drive,177470,Sarasota,Sarasota,161567,1,National Bank of Sarasota,18800,1.138790381,0.69,19.54,13.65,33579
7246,New York,0,0,Main Street,,Pawling,Dutchess,,1,The National Bank of Pawling,7003,,,,,12564
7267,New York,0,0,347 Main Street,,Poughkeepsie,Dutchess,,1,"Marine Midland Bank of Southeastern New York, N.A.",589,,,,,12602
7268,New York,0,0,175 Community Drive,28778,Great Neck,Nassau,45,1,"Barclays Bank of New York, National Association",0,-0.876273395,0.77,-1.81,1.42,11021
7294,New York,0,0,Main Street,,Saugerties,Ulster,,1,Chase Manhattan Bank of the Mid-Hudson (National Association),624,,,,,12477
7297,New York,0,0,216 State Street,183439,Schenectady,Schenectady,158001,1,The Mohawk National Bank,6938,0.355970553,0.33,6.18,5.72,12305
7334,New York,0,0,5238 West Seneca Street,61979,Vernon,Oneida,54670,1,The National Bank of Vernon,12940,-0.734512419,-0.73,-6.83,-6.83,13476
7336,New York,0,0,44 Main Street,,Walden,Orange,,1,"The Valley National Bank, Wallkill, New York",7003,,,,,12586
7366,New York,0,0,Main Street,,Winthrop,St. Lawrence,,1,The First National Bank of Winthrop,7155,,,,,13697
7395,Pennsylvania,0,0,"Main Street, Route 220",17215,Beech Creek,Clinton,14921,1,The Beech Creek National Bank,7812,1.554224767,1.54,13.98,13.67,16822
7411,Pennsylvania,9368,0,State Route 23 And Township Road 896,1207400,Blue Ball,Lancaster,879964,1,Blue Ball National Bank,12984,-0.134807865,-1.54,-1.63,-18.68,17506
7436,New Jersey,0,0,175 West Broadway,9376624,Salem,Salem,7183704,1,"First Fidelity Bank, National Association, Pennsylvania",33869,1.63356606,1.62,18.39,17.26,8079
7439,Pennsylvania,10280,0,North Juniata Street At U.S. Route 220,278588,Hollidaysburg,Blair,244763,1,Central Bank,7468,1.247371825,1.22,12.98,12.45,16648
7479,Pennsylvania,0,0,Main Street,20587,East Smithfield,Bradford,17671,1,The First National Bank of East Smithfield,7799,1.115787413,1.12,8.67,8.67,18817
7484,Pennsylvania,9503,0,Narrows Shopping Center,100827,Edwardsville,Luzerne,85069,1,First Peoples National Bank,33869,1.461299795,0.97,16.56,10.63,18704
7490,Pennsylvania,10147,0,Route 23,324654,Elverson,Chester,265387,1,The Elverson National Bank,7414,0.810741341,-0.11,8.91,-1.27,19520
7513,Pennsylvania,12196,0,Third And Market Streets,90219,Halifax,Dauphin,73582,1,Halifax National Bank,7598,-0.174569299,-4.27,-1.44,-37.15,17032
7532,Pennsylvania,0,0,Main Street,,Hummelstown,Dauphin,,1,The Hummelstown National Bank,7551,,,,,17036
7534,Pennsylvania,9897,0,15 South Main Street,153779,Chambersburg,Franklin,136458,1,Unitas National Bank,7468,1.104578282,1.18,13.26,13.77,17201
7548,Pennsylvania,9406,0,Main Street,278410,Laceyville,Wyoming,214309,1,Grange National Bank,6989,1.48416087,1.39,15.92,14.61,18623
7549,Pennsylvania,11240,0,Route 191,1126141,Lake Ariel,Wayne,826503,1,"Pennstar Bank, National Association",7230,0.136973519,-1.25,2.11,-19.16,18436
7575,Pennsylvania,10010,0,117 South Allen Street,628492,State College,Centre,519797,1,"Omega Bank, National Association",7533,1.499031089,1.45,12.09,11.79,16801
7660,Pennsylvania,0,0,Main Street,,Newville,Cumberland,,1,The First National Bank of Newville,15638,,,,,17241
7677,Pennsylvania,0,0,1 North Robinson Avenue,,Pen Argyl,Northampton,,1,The First National Bank of Pen Argyl,7740,,,,,18072
7715,Pennsylvania,0,0,Fourth And Chestnut Streets,,Quarryville,Lancaster,,1,The Farmers National Bank of Quarryville,7579,,,,,17566
7719,Pennsylvania,0,0,2055 South Queen Street,,York,York,,1,Southern Pennsylvania Bank,695,,,,,17405
7729,Pennsylvania,0,0,Main Street,,Rome,Bradford,,1,The Farmers National Bank of Rome,13754,,,,,18837
7756,Pennsylvania,0,0,Main Street,,Slatington,Lehigh,,1,Slatington National Bank and Trust Company,11870,,,,,18080
7765,Pennsylvania,0,0,Main Street,,State College,Centre,,1,The First National Bank of State College,704,,,,,16801
7768,Pennsylvania,9426,0,Center Square,3653747,Strasburg,Lancaster,2642519,1,BLC Bank N. A.,6384,-0.462339422,-0.91,-3.52,-5.68,17579
7769,Pennsylvania,0,0,Main Street,,Stroudsburg,Monroe,,1,The First-Stroudsburg National Bank,7806,,,,,18360
7796,Pennsylvania,0,0,35 Noth Carlisle Street,252160,Greencastle,Franklin,217423,1,Citizens Bank of Southern Pennsylvania,9694,1.340653548,1.34,18.94,18.94,17225
7823,Pennsylvania,0,0,100 North Queen Street,2646890,Lancaster,Lancaster,2299979,1,CoreStates Hamilton Bank,719,1.58670841,1.8,19.45,21.53,17603
7887,Pennsylvania,11219,0,Jackson Street,44311,Garrett,Somerset,39678,1,The First National Bank of Garrett,14501,1.246204382,1.25,12.52,12.52,15542
7894,Pennsylvania,9904,0,314 Sewickley Avenue,304521,Herminie,Westmoreland,249216,1,The First National Bank of Herminie,14501,0.531510843,0.45,5.46,4.59,15637
7904,Pennsylvania,11106,0,152 Market Street,183509,Leechburg,Armstrong,159945,1,First National Bank of Leechburg,7468,1.60876621,1.88,17.41,19.03,15656
7921,Pennsylvania,0,0,1001 Pennsylvania Avenue,42136,Monaca,Beaver,39494,1,The National Bank of Beaver County,7929,0.529733393,0.08,9.81,1.34,15061
7929,Pennsylvania,9296,0,1 Century Place,454634,Rochester,Beaver,392048,1,The Century National Bank and Trust Company,14641,0.721987843,1.37,8.83,16.54,15074
7944,Pennsylvania,11042,0,Fifth Avenue And Wood Street,43244081,Pittsburgh,Allegheny,24414243,1,"PNC Bank, National Association",6384,1.190932011,1.11,14.35,13.39,15222
7948,Pennsylvania,9132,0,"20 Stanwix Street, National City Center",15091736,Pittsburgh,Allegheny,13512152,1,National City Bank of Pennsylvania,6557,1.493971273,1.91,26.94,34.78,15222
7979,Pennsylvania,11034,0,111 South Main Street,1024127,Greensburg,Westmoreland,616155,1,Southwest Bank,7468,1.177308873,1.29,12.95,13.72,15601
7984,Pennsylvania,9131,0,2 West Main Street,2374627,Uniontown,Fayette,1914606,1,Integra Bank/South,7948,0.692446924,0.69,12.26,12.26,15401
7987,Pennsylvania,0,0,Second Avenue And Liberty Street,,Warren,Warren,,1,The Warren National Bank,7877,,,,,16365
7997,Pennsylvania,0,0,7 South Fourth Street,,Youngwood,Westmoreland,,1,The First National Bank of Youngwood,7979,,,,,15697
8010,California,0,0,150 South Main Street,,Lakeport,Lake,,1,Bank of Lake County,3430,,,,,95453
8014,Florida,0,0,2001 Hollywood Boulevard,179685,Hollywood,Broward,159668,1,Flagship National Bank of Broward County,17429,0.835082173,0.84,10.39,10.39,33022
8016,Florida,0,0,300 West Main Street,48038,Lake Butler,Union,43235,1,Farmers and Dealers Bank,26631,0.716304855,0.71,7.35,7.39,32054
8023,Georgia,12560,0,515 East Washington Avenue,343698,Ashburn,Turner,264369,1,Colony Bank Ashburn,22257,-0.087822626,-0.82,-1.01,-9.4,31714
8024,Georgia,0,0,1141 Highway 138 South,190227,Conyers,Rockdale,166002,1,Trust Company Bank of Rockdale,867,1.9388417,1.94,20.16,20.16,30207
8029,Georgia,0,0,9 South Peachtree Street,,Norcross,Gwinnett,,1,The Citizens and Southern Bank of Gwinnett,2155,,,,,30071
8032,Georgia,0,0,Main Street,12449,Warm Springs,Meriwether,11338,1,First American Bank,20827,-0.570123509,-4.52,-10.04,-81.89,31830
3011,Colorado,0,0,1740 Broadway,14100333,Denver,Denver,11376429,1,"Wells Fargo Bank West, National Association",3511,1.4130242,1.04,19.65,14.49,80274
3040,Colorado,0,0,200 East 7th Street,261556,Loveland,Larimer,199079,1,"Bank One, Fort Collins/Loveland, National Association",18914,1.247980834,0.85,17,11.18,80537
3043,Colorado,0,0,401 Main Street,92381,Montrose,Montrose,73689,1,First National Bank of Montrose,21991,2.045475807,0.82,23.46,9.54,81401
3046,Colorado,0,0,102 South Washington Street,24854,Otis,Washington,21927,1,The First National Bank of Otis,5394,1.528555431,1.53,14.03,14.59,80743
3065,Texas,0,0,402 Cypress Street,218162,Abilene,Taylor,201164,1,"First RepublicBank Abilene, National Association",27306,-8.689779379,-11.72,-246.32,-443.61,79604
3082,Texas,0,0,Main Street,70569,Atlanta,Cass,63462,1,The Atlanta National Bank,22695,0.513860407,0.5,5.98,5.66,75551
3084,Texas,0,0,501-11 Congress Avenue,1688329,Austin,Travis,1314891,1,"First RepublicBank Austin, National Association",27306,-14.7152652,-12.86,-554.75,-1698.97,78701
3093,Texas,0,0,Orleans And Bowie Streets,532248,Beaumont,Jefferson,488695,1,"First City, Texas - Beaumont, National Association",33715,-0.193475133,-0.18,-3.07,-2.73,77704
3101,Texas,11007,0,313 East Central Avenue,154252,Belton,Bell,128692,1,Compass Bank-Central Texas,27419,0.306156771,0.6,2.94,5.24,76513
3114,Texas,10602,0,151 West Southlake Boulevard,333161,Southlake,Tarrant,282313,1,"First Financial Bank, National Association",3066,1.297397459,1.47,10.26,11.75,76092
3120,Texas,0,0,3000 Briarcrest Drive,340189,Bryan,Brazos,318838,1,"First City, Texas - Bryan/College Station, National Association",33716,-0.17406185,0.15,-3.43,2.74,77805
3151,Texas,0,0,500 North Shoreline,767293,Corpus Christi,Nueces,522763,1,Corpus Christi National Bank,27306,1.535664518,0.48,19.53,5.86,78403
